word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Myself,self ,yellow,y,198,198,4,y,1,0.35203945699322503,None,4,198,198,5,209.0702410419908,,,,,,,,,,,,209.06108649999078,209.0702410419908,209.55395908399078,209.55395908399078,209.55395908399078,209.9118163749954,y,1,0.35203945699322503,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,yellow,y,199,199,4,y,1,0.2910478330013575,None,4,199,199,27,209.92534987500403,,,,,,,,,,,,209.91601458399964,209.92534987500403,210.41302274999907,210.41302274999907,210.41302274999907,210.70556933399348,y,1,0.2910478330013575,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,yellow,y,200,200,4,y,1,0.378360665999935,None,4,200,200,17,210.71946325000317,,,,,,,,,,,,210.7103167919995,210.71946325000317,211.20383795899397,211.20383795899397,211.20383795899397,211.58899183399626,y,1,0.378360665999935,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,yellow,y,201,201,4,y,1,0.4129574580001645,None,4,201,201,15,211.60271633400407,,,,,,,,,,,,211.59357933400315,211.60271633400407,212.0871684589947,212.0871684589947,212.0871684589947,212.50575979199493,y,1,0.4129574580001645,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,yellow,y,202,202,4,y,1,0.28295270701346453,None,4,202,202,23,212.51957958399726,,,,,,,,,,,,212.5104468339996,212.51957958399726,213.00415466699633,213.00415466699633,213.00415466699633,213.28933562499878,y,1,0.28295270701346453,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,blue,b,203,203,3,b,1,0.6160312499996508,None,3,203,203,28,213.30415445899416,,,,,,,,,,,,213.29477583400148,213.30415445899416,213.78715716699662,213.78715716699662,213.78715716699662,214.40602712499094,b,1,0.6160312499996508,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,blue,b,204,204,2,b,1,0.3143204989901278,None,2,204,204,20,214.42041129199788,,,,,,,,,,,,214.41121962499165,214.42041129199788,214.9039003749931,214.9039003749931,214.9039003749931,215.22254379199876,b,1,0.3143204989901278,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,blue,b,205,205,4,b,1,0.3381549160112627,None,4,205,205,46,215.2357426249946,,,,,,,,,,,,215.22663704199658,215.2357426249946,215.720959208993,215.720959208993,215.720959208993,216.06184891700104,b,1,0.3381549160112627,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,yellow,y,206,206,4,y,1,0.6421477910043905,None,4,206,206,19,216.0766817919939,,,,,,,,,,,,216.06676529199467,216.0766817919939,216.56295066699386,216.56295066699386,216.56295066699386,217.21167608399992,y,1,0.6421477910043905,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,yellow,y,207,207,3,y,1,0.35219583300931845,None,3,207,207,43,217.22590666699398,,,,,,,,,,,,217.21637187499437,217.22590666699398,217.71313941699918,217.71313941699918,217.71313941699918,218.07356429200445,y,1,0.35219583300931845,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,blue,b,208,208,4,y,0,0.37740983298863284,None,4,208,208,26,218.08751612500055,,,,,,,,,,,,218.0782866669906,218.08751612500055,218.57076950000192,218.57076950000192,218.57076950000192,218.95600662499783,y,0,0.37740983298863284,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,blue,b,209,209,4,b,1,0.4642371249938151,None,4,209,209,22,218.9702686249948,,,,,,,,,,,,218.96112866699696,218.9702686249948,219.4539379170019,219.4539379170019,219.4539379170019,219.92280899999605,b,1,0.4642371249938151,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,yellow,y,210,210,4,y,1,0.4342809570080135,None,4,210,210,21,219.93717033400026,,,,,,,,,,,,219.92727154199383,219.93717033400026,220.42091712499678,220.42091712499678,220.42091712499678,220.86213024999597,y,1,0.4342809570080135,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,yellow,y,211,211,3,y,1,0.4148862489964813,None,3,211,211,45,220.87655037500372,,,,,,,,,,,,220.86612158399657,220.87655037500372,221.36321554199094,221.36321554199094,221.36321554199094,221.7895101250033,y,1,0.4148862489964813,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,yellow,y,212,212,4,y,1,0.4113927500002319,None,4,212,212,13,221.80479062499944,,,,,,,,,,,,221.79548645899922,221.80479062499944,222.2879347089911,222.2879347089911,222.2879347089911,222.70576670899754,y,1,0.4113927500002319,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,blue,b,213,213,3,b,1,0.4841698320087744,None,3,213,213,8,222.71840870899905,,,,,,,,,,,,222.70944487499946,222.71840870899905,223.204090291998,223.204090291998,223.204090291998,223.69588112499332,b,1,0.4841698320087744,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,yellow,y,214,214,4,y,1,0.48042279099172447,None,4,214,214,33,223.71112362499116,,,,,,,,,,,,223.70159562499612,223.71112362499116,224.19690512499074,224.19690512499074,224.19690512499074,224.67881983399275,y,1,0.48042279099172447,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,yellow,y,215,215,4,y,1,0.411691957997391,None,4,215,215,9,224.69316037499812,,,,,,,,,,,,224.6833083340025,224.69316037499812,225.1805322500004,225.1805322500004,225.1805322500004,225.5954023749946,y,1,0.411691957997391,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,blue,b,216,216,2,b,1,0.41630099999019876,None,2,216,216,32,225.61085233399353,,,,,,,,,,,,225.60087687500345,225.61085233399353,226.0970074999932,226.0970074999932,226.0970074999932,226.52298816699476,b,1,0.41630099999019876,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,blue,b,217,217,4,b,1,0.7121774580009514,None,4,217,217,6,226.53625154199835,,,,,,,,,,,,226.52722116699442,226.53625154199835,227.02113433399063,227.02113433399063,227.02113433399063,227.739466250001,b,1,0.7121774580009514,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,blue,b,218,218,3,b,1,0.4053394579968881,None,3,218,218,32,227.75398029199278,,,,,,,,,,,,227.74475783399248,227.75398029199278,228.23812324999017,228.23812324999017,228.23812324999017,228.64572183399287,b,1,0.4053394579968881,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,yellow,y,219,219,4,y,1,0.4749591239960864,None,4,219,219,47,228.659978124997,,,,,,,,,,,,228.6499857089948,228.659978124997,229.14734650000173,229.14734650000173,229.14734650000173,229.62933937499474,y,1,0.4749591239960864,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,blue,b,220,220,4,b,1,0.47760766600549687,None,4,220,220,42,229.64427241699013,,,,,,,,,,,,229.63425962500332,229.64427241699013,230.13083895899763,230.13083895899763,230.13083895899763,230.62372399999003,b,1,0.47760766600549687,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,blue,b,221,221,3,b,1,0.37995062400295865,None,3,221,221,20,230.6362561249989,,,,,,,,,,,,230.62696924999182,230.6362561249989,231.12149974999193,231.12149974999193,231.12149974999193,231.5066729169921,b,1,0.37995062400295865,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,yellow,y,222,222,4,y,1,0.42768941599933896,None,4,222,222,41,231.5197509169957,,,,,,,,,,,,231.5110923750035,231.5197509169957,232.0047141249961,232.0047141249961,232.0047141249961,232.43943387499894,y,1,0.42768941599933896,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,blue,b,223,223,3,b,1,0.4135582489980152,None,3,223,223,24,232.45252412499394,,,,,,,,,,,,232.44341804199212,232.45252412499394,232.93800824999926,232.93800824999926,232.93800824999926,233.35666208399925,b,1,0.4135582489980152,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,blue,b,224,224,4,b,1,0.3537078749941429,None,4,224,224,8,233.36976554199646,,,,,,,,,,,,233.36050383400288,233.36976554199646,233.85463683400303,233.85463683400303,233.85463683400303,234.2123829589982,b,1,0.3537078749941429,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,blue,b,225,225,4,b,1,0.36300904100062326,None,4,225,225,32,234.22695879200182,,,,,,,,,,,,234.21663275000174,234.22695879200182,234.71240641699114,234.71240641699114,234.71240641699114,235.07895441699657,b,1,0.36300904100062326,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,blue,b,226,226,4,b,1,0.295054957998218,None,4,226,226,28,235.09352704200137,,,,,,,,,,,,235.08336350000172,235.09352704200137,235.58030775000225,235.58030775000225,235.58030775000225,235.87896795899724,b,1,0.295054957998218,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,yellow,y,227,227,4,y,1,0.41032737400382757,None,4,227,227,45,235.89480637499946,,,,,,,,,,,,235.88311075000092,235.89480637499946,236.3810658339935,236.3810658339935,236.3810658339935,236.79602679199888,y,1,0.41032737400382757,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,yellow,y,228,228,3,y,1,0.34942054099519737,None,3,228,228,25,236.80969937499322,,,,,,,,,,,,236.80044083399116,236.80969937499322,237.2970171670022,237.2970171670022,237.2970171670022,237.65662287500163,y,1,0.34942054099519737,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,blue,b,229,229,4,b,1,0.4486709990014788,None,4,229,229,20,237.67069691700453,,,,,,,,,,,,237.66156300000148,237.67069691700453,238.15494654199574,238.15494654199574,238.15494654199574,238.60688133399526,b,1,0.4486709990014788,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,yellow,y,230,230,4,y,1,0.39987845699943136,None,4,230,230,7,238.62075025000377,,,,,,,,,,,,238.61165804199118,238.62075025000377,239.10469141700014,239.10469141700014,239.10469141700014,239.50680720899254,y,1,0.39987845699943136,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,blue,b,231,231,4,b,1,0.3718270829995163,None,4,231,231,38,239.52138729199942,,,,,,,,,,,,239.51218216700363,239.52138729199942,240.00471208400268,240.00471208400268,240.00471208400268,240.37950641699717,b,1,0.3718270829995163,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,yellow,y,232,232,4,y,1,0.37603562499862164,None,4,232,232,29,240.39378512499388,,,,,,,,,,,,240.38391208399844,240.39378512499388,240.88143287500134,240.88143287500134,240.88143287500134,241.2625368750014,y,1,0.37603562499862164,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,yellow,y,233,233,4,y,1,0.3938209990010364,None,4,233,233,25,241.27680254199367,,,,,,,,,,,,241.26702395899338,241.27680254199367,241.76370224999846,241.76370224999846,241.76370224999846,242.1624940000038,y,1,0.3938209990010364,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,blue,b,234,234,4,b,1,0.43580016600026283,None,4,234,234,44,242.1773561250011,,,,,,,,,,,,242.16598433400213,242.1773561250011,242.65478779199475,242.65478779199475,242.65478779199475,243.09624116700434,b,1,0.43580016600026283,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,blue,b,235,235,4,b,1,0.29636654099158477,None,4,235,235,18,243.11085062500206,,,,,,,,,,,,243.09975583400228,243.11085062500206,243.59720633400138,243.59720633400138,243.59720633400138,243.8963304170029,b,1,0.29636654099158477,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,blue,b,236,236,4,b,1,0.2956108739890624,None,4,236,236,24,243.91023437499825,,,,,,,,,,,,243.90096229199844,243.91023437499825,244.39804112499405,244.39804112499405,244.39804112499405,244.6957974590041,b,1,0.2956108739890624,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,yellow,y,237,237,4,y,1,0.37900366600661073,None,4,237,237,3,244.71078429199406,,,,,,,,,,,,244.6992161669914,244.71078429199406,245.1976249589934,245.1976249589934,245.1976249589934,245.5796063339949,y,1,0.37900366600661073,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,yellow,y,238,238,4,y,1,0.3202175820042612,None,4,238,238,39,245.5944048340025,,,,,,,,,,,,245.58400154199626,245.5944048340025,246.0815783750004,246.0815783750004,246.0815783750004,246.40710912499344,y,1,0.3202175820042612,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,yellow,y,239,239,4,y,1,0.3697139579890063,None,4,239,239,43,246.421331791993,,,,,,,,,,,,246.41188887499447,246.421331791993,246.90490129200043,246.90490129200043,246.90490129200043,247.27965545900224,y,1,0.3697139579890063,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.27985700000136,247.30549008399248,249.28028991699102,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
