24.5434 	EXP 	Device response: <KeyPress from None: t=24.538305875030346, value=right, duration=None>
24.5473 	DATA 	Keypress: right
24.5504 	EXP 	fixation: autoDraw = False
24.5504 	EXP 	grating: autoDraw = False
24.5504 	EXP 	grating: ori = np.float64(1.5)
24.5504 	EXP 	fixation: autoDraw = True
24.6766 	EXP 	Device response: <KeyPress from None: t=24.538305875030346, value=right, duration=0.12792704196181148>
25.0421 	INFO 	Keyboard events cleared
25.0420 	EXP 	grating: autoDraw = True
25.0466 	EXP 	fixation: autoDraw = False
25.3300 	EXP 	grating: autoDraw = False
25.5270 	EXP 	Device response: <KeyPress from None: t=25.523169666994363, value=right, duration=None>
25.5319 	EXP 	fixation: autoDraw = False
25.5319 	EXP 	grating: autoDraw = False
25.5319 	EXP 	grating: ori = np.float64(-1.5)
25.5319 	EXP 	fixation: autoDraw = True
25.5355 	DATA 	Keypress: right
25.6649 	EXP 	Device response: <KeyPress from None: t=25.523169666994363, value=right, duration=0.13626191701041535>
26.0257 	INFO 	Keyboard events cleared
26.0256 	EXP 	grating: autoDraw = True
26.0295 	EXP 	fixation: autoDraw = False
26.3141 	EXP 	grating: autoDraw = False
26.5105 	EXP 	Device response: <KeyPress from None: t=26.502276249986608, value=left, duration=None>
26.5147 	DATA 	Keypress: left
26.5178 	EXP 	fixation: autoDraw = False
26.5178 	EXP 	grating: autoDraw = False
26.5178 	EXP 	grating: ori = np.float64(-1.0)
26.5178 	EXP 	fixation: autoDraw = True
26.6095 	EXP 	Device response: <KeyPress from None: t=26.502276249986608, value=left, duration=0.10439654201036319>
27.0093 	INFO 	Keyboard events cleared
27.0091 	EXP 	grating: autoDraw = True
27.0136 	EXP 	fixation: autoDraw = False
27.2974 	EXP 	grating: autoDraw = False
27.5434 	EXP 	Device response: <KeyPress from None: t=27.541210666997358, value=left, duration=None>
27.5477 	EXP 	fixation: autoDraw = False
27.5477 	EXP 	grating: autoDraw = False
27.5477 	EXP 	grating: ori = np.float64(1.0)
27.5477 	EXP 	fixation: autoDraw = True
27.5507 	DATA 	Keypress: left
27.6433 	EXP 	Device response: <KeyPress from None: t=27.541210666997358, value=left, duration=0.09641674999147654>
28.0308 	INFO 	Keyboard events cleared
28.0307 	EXP 	grating: autoDraw = True
28.0424 	EXP 	fixation: autoDraw = False
28.3258 	EXP 	grating: autoDraw = False
28.8269 	EXP 	Device response: <KeyPress from None: t=28.820420042029582, value=left, duration=None>
28.8312 	DATA 	Keypress: left
28.8346 	EXP 	fixation: autoDraw = False
