delay,freq,condtion,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,315,11,19,space,1.7036073339986615,None,865,1,[1.8952808330013795],[1.8952863330014225],19,11,315,11,2859.600632042,,2859.595623583,2859.600632042,2860.5924426250003,2860.5924426250003,2860.5924426250003,2862.2993050000005,space,1.7036073339986615,None,2862.3003472500004,2862.708535041668,2863.013943125001,2862.997030332999,2862.9989504999994,2863.013943125001,2863.013943125001,2863.013943125001,2864.9096465420007,865,1,[1.8952808330013795],[1.8952863330014225],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,316,12,19,space,0.32985954099967785,None,97,1,[1.4322731669999484],[1.43227937499978],19,12,316,12,2864.924678333,,2864.9098453330007,2864.924678333,2865.9082743750005,2865.9082743750005,2865.9146732080007,2866.2435225829995,space,0.32985954099967785,None,2866.2448011670003,2866.9480928746675,2867.2530213749997,2867.236485167001,2867.2382810830004,2867.2530213749997,2867.2530213749997,2867.2530213749997,2868.6857073329993,97,1,[1.4322731669999484],[1.43227937499978],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,317,13,19,space,0.26420416700057103,None,634,1,[2.3129530410005827],[2.3129580829991028],19,13,317,1,2868.691175125001,,2868.6859184170007,2868.691175125001,2869.681847874999,2869.681847874999,2869.681847874999,2869.9492377919996,space,0.26420416700057103,None,2869.9502136249994,2870.3587558336662,2870.66302025,2870.6472427499994,2870.649137292001,2870.66302025,2870.66302025,2870.66302025,2872.976367916999,634,1,[2.3129530410005827],[2.3129580829991028],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,318,14,19,space,0.3497797090003587,None,408,1,[2.242321666000862],[2.242327166000905],19,14,318,3,2872.9918654579997,,2872.9765920829996,2872.9918654579997,2873.975523125,2873.975523125,2873.9819227499993,2874.327029124999,space,0.3497797090003587,None,2874.3283848749998,2875.0315665836665,2875.338552917001,2875.3201354579996,2875.321903917,2875.338552917001,2875.338552917001,2875.338552917001,2877.5812723750005,408,1,[2.242321666000862],[2.242327166000905],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,319,15,19,space,0.31159020800077997,None,254,1,[1.210971917000279],[1.2109775000008085],19,15,319,14,2877.5917269170004,,2877.5814915829997,2877.5917269170004,2878.5756242080006,2878.5756242080006,2878.582069124999,2878.8938383330005,space,0.31159020800077997,None,2878.8951869169996,2879.2984002496673,2879.603511208001,2879.587104,2879.5888254580004,2879.603511208001,2879.603511208001,2879.603511208001,2880.8148809169998,254,1,[1.210971917000279],[1.2109775000008085],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,320,0,20,space,0.2682072080006037,None,972,1,[5.426513624999643],[5.4265190419991995],20,0,320,11,2880.8251232500006,,2880.81507925,2880.8251232500006,2881.8089372079994,2881.8089372079994,2881.8151167079996,2882.083620457999,space,0.2682072080006037,None,2882.085006957999,2882.4924388746663,2882.7994267079994,2882.7810118750003,2882.783381667001,2882.7994267079994,2882.7994267079994,2882.7994267079994,2888.226341875001,972,1,[5.426513624999643],[5.4265190419991995],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,321,1,20,space,1.4094915419991594,None,490,1,[2.8602735830008896],[2.8602785830007633],20,1,321,3,2888.231480417,,2888.2265576249993,2888.231480417,2889.2168437500004,2889.2168437500004,2889.2256173330006,2890.6359579170003,space,1.4094915419991594,None,2890.636478083001,2891.3426989996665,2891.649075208001,2891.631166583,2891.6332097079994,2891.649075208001,2891.649075208001,2891.649075208001,2894.5097528749993,490,1,[2.8602735830008896],[2.8602785830007633],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,322,2,20,space,0.3380037919996539,None,728,1,[3.5616995410000527],[3.561704958001428],20,2,322,5,2894.5147292500005,,2894.5099776669995,2894.5147292500005,2895.5004236669993,2895.5004236669993,2895.5090003330006,2895.84353025,space,0.3380037919996539,None,2895.844068042001,2896.2428076246674,2896.550809333001,2896.531356583,2896.533692125,2896.550809333001,2896.550809333001,2896.550809333001,2900.1129047079994,728,1,[3.5616995410000527],[3.561704958001428],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,323,3,20,space,0.14595691700014868,None,193,1,[1.6591328750000685],[1.6591378329994768],20,3,323,1,2900.1182727079995,,2900.1131029999997,2900.1182727079995,2901.109420875,2901.109420875,2901.1156601250004,2901.26120775,space,0.14595691700014868,None,2901.2617188330005,2901.6660063746663,2901.970199292,2901.9539825829997,2901.9557401250004,2901.970199292,2901.970199292,2901.970199292,2903.6297211670008,193,1,[1.6591328750000685],[1.6591378329994768],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,324,4,20,space,0.20612925000023097,None,547,1,[3.986953583000286],[3.98695966699961],20,4,324,7,2903.6350652500005,,2903.6299438749993,2903.6350652500005,2904.626325542,2904.626325542,2904.6327475420003,2904.833844625,space,0.20612925000023097,None,2904.835195625001,2904.943027916667,2905.2497438749997,2905.2315058330005,2905.2334455830005,2905.2497438749997,2905.2497438749997,2905.2497438749997,2909.2371078329998,547,1,[3.986953583000286],[3.98695966699961],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,325,5,20,space,0.7578707920001762,None,832,1,[6.46554041699892],[6.465546333998645],20,5,325,13,2909.2424374170005,,2909.2373206249995,2909.2424374170005,2910.2328030419994,2910.2328030419994,2910.2328030419994,2910.994870167,space,0.7578707920001762,None,2910.9962347500004,2911.1028404586673,2911.4169077080005,2911.398701958,2911.4008632080004,2911.4169077080005,2911.4169077080005,2911.4169077080005,2917.8828444579995,832,1,[6.46554041699892],[6.465546333998645],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,326,6,20,space,1.3343174589990667,None,16,1,[1.7866271249986312],[1.7866320829998585],20,6,326,8,2917.8928041670006,,2917.8830493330006,2917.8928041670006,2918.876259750001,2918.876259750001,2918.882623292,2920.222466542,space,1.3343174589990667,None,2920.2230048750007,2920.6268675836677,2920.9332260829997,2920.9150606250005,2920.9171806249997,2920.9332260829997,2920.9332260829997,2920.9332260829997,2922.720250208,16,1,[1.7866271249986312],[1.7866320829998585],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,327,7,20,space,4.59178858300038,None,390,1,[2.9097989999991114],[2.9098041670004022],20,7,327,15,2922.7260806249997,,2922.7204590420006,2922.7260806249997,2923.7172487080006,2923.7172487080006,2923.7172487080006,2928.3122617080007,space,4.59178858300038,None,2928.3138080829995,2929.0170850416675,2929.3224325829997,2929.3052548329997,2929.307007167001,2929.3224325829997,2929.3224325829997,2929.3224325829997,2932.232643417001,390,1,[2.9097989999991114],[2.9098041670004022],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,328,8,20,space,0.19487137500073004,None,284 ,1,[6.428332499999669],[6.428337665998697],20,8,328,0,2932.2431403329992,,2932.232841958001,2932.2431403329992,2933.227136292,2933.227136292,2933.233463291999,2933.428712375,space,0.19487137500073004,None,2933.4300916249995,2933.5340268746663,2933.8376514169995,2933.821534750001,2933.8233614580004,2933.8376514169995,2933.8376514169995,2933.8376514169995,2940.266382375001,284 ,1,[6.428332499999669],[6.428337665998697],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,329,9,20,space,1.1504166659997281,None,790,1,[3.044231584000954],[3.0442374169997493],20,9,329,14,2940.276688,,2940.2665792499993,2940.276688,2941.26070325,2941.26070325,2941.2671050829995,2942.422241458,space,1.1504166659997281,None,2942.422753625,2942.8276925836676,2943.133795375001,2943.1159684579998,2943.1187405,2943.133795375001,2943.133795375001,2943.133795375001,2946.1784297920003,790,1,[3.044231584000954],[3.0442374169997493],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,330,10,20,space,0.6159209170000395,None,267,1,[5.805048165999324],[5.805054458000086],20,10,330,4,2946.194061667,,2946.1786320829997,2946.194061667,2947.1672806669994,2947.1672806669994,2947.1834435,2947.7852776670006,space,0.6159209170000395,None,2947.7866634170005,2947.8937862496664,2948.2002525419994,2948.182302667001,2948.1841895,2948.2002525419994,2948.2002525419994,2948.2002525419994,2954.005702541999,267,1,[5.805048165999324],[5.805054458000086],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,331,11,20,space,2.094574749999083,None,643,1,[3.182181500000297],[3.182186207999621],20,11,331,9,2954.0119405000005,,2954.0059053330006,2954.0119405000005,2955.000590042,2955.000590042,2955.000590042,2957.1005502499993,space,2.094574749999083,None,2957.101093333,2957.800464874667,2958.1064272500007,2958.089088375,2958.0908331249993,2958.1064272500007,2958.1064272500007,2958.1064272500007,2961.2889971250006,643,1,[3.182181500000297],[3.182186207999621],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,332,12,20,space,0.45989949999966484,None,285,1,[2.0491590830006317],[2.0491659170002094],20,12,332,12,2961.295629208,,2961.289195792,2961.295629208,2962.2844678330002,2962.2844678330002,2962.2946202500007,2962.7465807080007,space,0.45989949999966484,None,2962.7481048749996,2963.451003083667,2963.755616458,2963.7389031250004,2963.7404496670006,2963.755616458,2963.755616458,2963.755616458,2965.805193417,285,1,[2.0491590830006317],[2.0491659170002094],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,333,13,20,space,0.32912054199914564,None,959,1,[1.8648223340005643],[1.864827499999592],20,13,333,2,2965.8106363330007,,2965.8053910830004,2965.8106363330007,2966.801148291999,2966.801148291999,2966.801148291999,2967.135215208,space,0.32912054199914564,None,2967.136381542001,2967.544938291667,2967.8519151670007,2967.8331805,2967.835503708,2967.8519151670007,2967.8519151670007,2967.8519151670007,2969.7171349170003,959,1,[1.8648223340005643],[1.864827499999592],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,334,14,20,space,0.3858028340000601,None,400,1,[1.478149124999618],[1.4781543749995762],20,14,334,6,2969.7275400420003,,2969.7173346670006,2969.7275400420003,2970.7114715829994,2970.7114715829994,2970.7185663750006,2971.1026968330007,space,0.3858028340000601,None,2971.1040576670002,2971.811562041667,2972.116513499999,2972.100102042001,2972.101783958,2972.116513499999,2972.116513499999,2972.116513499999,2973.5950496250007,400,1,[1.478149124999618],[1.4781543749995762],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,335,15,20,space,0.2893363750008575,None,520,1,[2.2734828329994343],[2.2734883749999426],20,15,335,10,2973.6010006670003,,2973.5952631670007,2973.6010006670003,2974.5850905419993,2974.5850905419993,2974.5949661249997,2974.879528208001,space,0.2893363750008575,None,2974.880697625,2974.9844008746663,2975.2887793749996,2975.272857917,2975.2743907500007,2975.2887793749996,2975.2887793749996,2975.2887793749996,2977.5626486250003,520,1,[2.2734828329994343],[2.2734883749999426],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,336,0,21,space,0.29401416600012453,None,756,1,[2.089246583000204],[2.089251375000458],21,0,336,6,2977.5683559579993,,2977.5628442079997,2977.5683559579993,2978.552337542,2978.552337542,2978.5614853749994,2978.852783708,space,0.29401416600012453,None,2978.854165750001,2979.5618505416664,2979.8665081670006,2979.8502267919994,2979.8521301250003,2979.8665081670006,2979.8665081670006,2979.8665081670006,2981.956140791999,756,1,[2.089246583000204],[2.089251375000458],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,337,1,21,space,0.25798562499949185,None,307,1,[1.707194917000379],[1.7072000829994067],21,1,337,11,2981.9617175000003,,2981.9563401670002,2981.9617175000003,2982.9516179170005,2982.9516179170005,2982.9516179170005,2983.2136210829995,space,0.25798562499949185,None,2983.215086792001,2983.618496458667,2983.9244683750003,2983.9080555420005,2983.9106126669994,2983.9244683750003,2983.9244683750003,2983.9244683750003,2985.632052250001,307,1,[1.707194917000379],[1.7072000829994067],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,338,2,21,space,0.9149536249988159,None,851,1,[3.065392624999731],[3.065398124999774],21,2,338,13,2985.6372754999993,,2985.632249458,2985.6372754999993,2986.628709208,2986.628709208,2986.6362358330007,2987.5469762079993,space,0.9149536249988159,None,2987.5485407079996,2987.651347999667,2987.956691792,2987.940156750001,2987.9419154999996,2987.956691792,2987.956691792,2987.956691792,2991.022475375001,851,1,[3.065392624999731],[3.065398124999774],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,339,3,21,space,10.322478833000787,None,137,1,[1.9648862089998147],[1.9648910420000902],21,3,339,8,2991.0279741249997,,2991.0226858330007,2991.0279741249997,2992.018226417,2992.018226417,2992.018226417,3002.347085417001,space,10.322478833000787,None,3002.348809125,3002.751886958666,3003.0579677080004,3003.0405162080006,3003.042042833,3003.0579677080004,3003.0579677080004,3003.0579677080004,3005.023242916999,137,1,[1.9648862089998147],[1.9648910420000902],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,340,4,21,space,4.85182370900111,None,675,1,[1.9334563339998567],[1.933461583999815],21,4,340,12,3005.0285926670003,,3005.0234510829996,3005.0285926670003,3006.0187543329994,3006.0187543329994,3006.0187543329994,3010.881093958,space,4.85182370900111,None,3010.8824424169998,3011.5854470416675,3011.8898872499994,3011.8735638750004,3011.8753290000004,3011.8898872499994,3011.8898872499994,3011.8898872499994,3013.8237437919997,675,1,[1.9334563339998567],[1.933461583999815],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,341,5,21,space,1.1882041669996397,None,495,1,[3.6419282500010013],[3.6419337919996906],21,5,341,15,3013.829999042,,3013.823975667001,3013.829999042,3014.8195114579994,3014.8195114579994,3014.8195114579994,3016.0148242920004,space,1.1882041669996397,None,3016.016406999999,3016.718485499667,3017.0238250420007,3017.0084506250005,3017.0099463330007,3017.0238250420007,3017.0238250420007,3017.0238250420007,3020.666157625001,495,1,[3.6419282500010013],[3.6419337919996906],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,342,6,21,space,0.36108204199990723,None,960,1,[3.1474950419997185],[3.147502458999952],21,6,342,9,3020.671559333001,,3020.666365125,3020.671559333001,3021.662622125001,3021.662622125001,3021.6689384170004,3022.031420833,space,0.36108204199990723,None,3022.0327363750002,3022.7356808336667,3023.0419287080003,3023.024462666999,3023.0263337079996,3023.0419287080003,3023.0419287080003,3023.0419287080003,3026.1898323330006,960,1,[3.1474950419997185],[3.147502458999952],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,343,7,21,space,0.11757516699981352,None,331,1,[3.7733326669986127],[3.773338208999121],21,7,343,14,3026.1956100419993,,3026.190061292,3026.1956100419993,3027.1860587499996,3027.1860587499996,3027.1860587499996,3027.3141042919997,space,0.11757516699981352,None,3027.3154946249997,3027.7192506666674,3028.024592042,3028.00810325,3028.010126333,3028.024592042,3028.024592042,3028.024592042,3031.798324042,331,1,[3.7733326669986127],[3.773338208999121],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,344,8,21,space,1.044354834000842,None,25,1,[2.629734209000162],[2.6297396669997397],21,8,344,1,3031.8125806669996,,3031.7985625420006,3031.8125806669996,3032.7964942500003,3032.7964942500003,3032.802924875001,3033.8475468750003,space,1.044354834000842,None,3033.848449125,3034.2466209166673,3034.5508596670006,3034.5353922079994,3034.53709575,3034.5508596670006,3034.5508596670006,3034.5508596670006,3037.1809940000003,25,1,[2.629734209000162],[2.6297396669997397],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,345,9,21,space,0.5450749999999971,None,39,1,[3.078216292000434],[3.0782217089999904],21,9,345,2,3037.196315917001,,3037.181200833,3037.196315917001,3038.170717833,3038.170717833,3038.1858461249994,3038.720766917,space,0.5450749999999971,None,3038.7219609580006,3039.1301510416674,3039.4380079170005,3039.4190359170007,3039.422426583,3039.4380079170005,3039.4380079170005,3039.4380079170005,3042.5166221670006,39,1,[3.078216292000434],[3.0782217089999904],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,346,10,21,space,0.9342257919997792,None,679,1,[2.041650374998426],[2.0416563329999917],21,10,346,5,3042.5218284580005,,3042.516823,3042.5218284580005,3043.513671500001,3043.513671500001,3043.52133075,3044.4537923749995,space,0.9342257919997792,None,3044.4543184169997,3044.8531152496676,3045.1586405,3045.1412997499992,3045.1431281250007,3045.1586405,3045.1586405,3045.1586405,3047.2006907920004,679,1,[2.041650374998426],[2.0416563329999917],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,347,11,21,space,0.32497795800009044,None,899,1,[3.8490323330006504],[3.8490398750000168],21,11,347,10,3047.2065413750006,,3047.200894207999,3047.2065413750006,3048.196890957999,3048.196890957999,3048.2032914579995,3048.5320251249996,space,0.32497795800009044,None,3048.5334132080006,3048.6400177086675,3048.953238708,3048.935652417,3048.937772792,3048.953238708,3048.953238708,3048.953238708,3052.8026907919993,899,1,[3.8490323330006504],[3.8490398750000168],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,348,12,21,space,0.060848667000755086,None,574,1,[2.5825426249994052],[2.5825477500002307],21,12,348,7,3052.8132365420006,,3052.8028921250007,3052.8132365420006,3053.797231082999,3053.797231082999,3053.8043122500003,3053.865334958,space,0.060848667000755086,None,3053.8666772079996,3053.9699319996676,3054.2753384999996,3054.258357875,3054.2598654579997,3054.2753384999996,3054.2753384999996,3054.2753384999996,3056.8582660419997,574,1,[2.5825426249994052],[2.5825477500002307],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,349,13,21,space,0.09152633399935439,None,233,1,[1.9948241250003775],[1.9948294999994687],21,13,349,3,3056.8636986250003,,3056.8584697080005,3056.8636986250003,3057.8545877920005,3057.8545877920005,3057.8545877920005,3057.948652958001,space,0.09152633399935439,None,3057.94979925,3058.6533428746666,3058.9630588750006,3058.9428834579994,3058.944831125,3058.9630588750006,3058.9630588750006,3058.9630588750006,3060.958335458001,233,1,[1.9948241250003775],[1.9948294999994687],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,350,14,21,space,0.9624732499996753,None,419,1,[2.2199360829999932],[2.219941082999867],21,14,350,0,3060.9638971669992,,3060.9585393750003,3060.9638971669992,3061.953558958001,3061.953558958001,3061.953558958001,3062.921580667,space,0.9624732499996753,None,3062.9228370420005,3063.031038958667,3063.3382482079996,3063.31898525,3063.3208791670004,3063.3382482079996,3063.3382482079996,3063.3382482079996,3065.5585692919994,419,1,[2.2199360829999932],[2.219941082999867],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,351,15,21,space,0.5293220000003203,None,866,1,[2.9641060829999333],[2.9641111659984745],21,15,351,4,3065.5649855419997,,3065.558773375,3065.5649855419997,3066.553701875,3066.553701875,3066.553701875,3067.087808417,space,0.5293220000003203,None,3067.088336749999,3067.1868368336677,3067.4928547500003,3067.47560575,3067.477643833001,3067.4928547500003,3067.4928547500003,3067.4928547500003,3070.457351000001,866,1,[2.9641060829999333],[2.9641111659984745],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,352,0,22,space,0.48883520900017174,None,165,1,[1.2925021669998387],[1.2925073749993317],22,0,352,14,3070.4634155000003,,3070.4575492919994,3070.4634155000003,3071.454321833,3071.454321833,3071.454321833,3071.9499842080004,space,0.48883520900017174,None,3071.9511149169994,3072.3533493336677,3072.6595181249995,3072.6422963330006,3072.644054042001,3072.6595181249995,3072.6595181249995,3072.6595181249995,3073.9524270830007,165,1,[1.2925021669998387],[1.2925073749993317],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,353,1,22,space,0.21206066699960502,None,131,1,[3.9371403330005705],[3.9371453750009096],22,1,353,7,3073.9639143330005,,3073.9526329580003,3073.9639143330005,3074.9481220830003,3074.9481220830003,3074.9546100000007,3075.1646422920003,space,0.21206066699960502,None,3075.165207,3075.264543124666,3075.570128707999,3075.5527275000004,3075.5546673749996,3075.570128707999,3075.570128707999,3075.570128707999,3079.5076724579994,131,1,[3.9371403330005705],[3.9371453750009096],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,354,2,22,space,1.4846391249993758,None,724,1,[2.375231709000218],[2.3752374169998802],22,2,354,10,3079.5137053750004,,3079.5078765,3079.5137053750004,3080.504614208001,3080.504614208001,3080.504614208001,3081.999798375,space,1.4846391249993758,None,3082.0014095829993,3082.1042048336662,3082.409115667,3082.3928185000004,3082.3943211669994,3082.409115667,3082.409115667,3082.409115667,3084.784741416999,724,1,[2.375231709000218],[2.3752374169998802],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,355,3,22,space,0.034063750001223525,None,105,1,[3.1369125000001077],[3.1369176660009543],22,3,355,8,3084.789933917,,3084.784940583,3084.789933917,3085.7812547920003,3085.7812547920003,3085.7876663749994,3085.8224957919992,space,0.034063750001223525,None,3085.8235842920003,3086.231394916668,3086.537382208,3086.519824000001,3086.521790500001,3086.537382208,3086.537382208,3086.537382208,3089.674697083001,105,1,[3.1369125000001077],[3.1369176660009543],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,356,4,22,space,1.55309304200091,None,543,1,[1.1736260840007162],[1.1736316670012457],22,4,356,5,3089.6806766669997,,3089.6749126249997,3089.6806766669997,3090.6712250420005,3090.6712250420005,3090.6712250420005,3092.2339339579994,space,1.55309304200091,None,3092.235215500001,3092.637681124667,3092.9421719170005,3092.9261934999995,3092.9276977499994,3092.9421719170005,3092.9421719170005,3092.9421719170005,3094.11620925,543,1,[1.1736260840007162],[1.1736316670012457],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,357,5,22,space,1.8764908329994796,None,394,1,[2.8336062079997646],[2.8336113750010554],22,5,357,2,3094.1310438750006,,3094.1164088749993,3094.1310438750006,3095.1149488329993,3095.1149488329993,3095.1227262499997,3097.000070833001,space,1.8764908329994796,None,3097.001492666999,3097.4044638336677,3097.708419082999,3097.6929198750004,3097.694440957999,3097.708419082999,3097.708419082999,3097.708419082999,3100.5424257079994,394,1,[2.8336062079997646],[2.8336113750010554],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,358,6,22,space,0.34245233299952815,None,767,1,[3.6464379579992965],[3.6464431250005873],22,6,358,6,3100.5477258749997,,3100.5426530000004,3100.5477258749997,3101.5380144169994,3101.5380144169994,3101.5380144169994,3101.883019375,space,0.34245233299952815,None,3101.8843617919993,3102.582408208666,3102.8886797920004,3102.870303625001,3102.872610708,3102.8886797920004,3102.8886797920004,3102.8886797920004,3106.535511958,767,1,[3.6464379579992965],[3.6464431250005873],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,359,7,22,space,1.1787692079997214,None,229,1,[2.1823272080000606],[2.1823320419989614],22,7,359,9,3106.540656792,,3106.535719583,3106.540656792,3107.5317847919996,3107.5317847919996,3107.5381322079993,3108.7166579170007,space,1.1787692079997214,None,3108.7180219580005,3109.4222503336664,3109.7268223749998,3109.710067958,3109.711588667,3109.7268223749998,3109.7268223749998,3109.7268223749998,3111.9095448749995,229,1,[2.1823272080000606],[2.1823320419989614],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,360,8,22,space,0.4962385830003768,None,113,1,[4.429499624999153],[4.429505041000084],22,8,360,11,3111.9152596250005,,3111.9097592920007,3111.9152596250005,3112.9062605420004,3112.9062605420004,3112.9062605420004,3113.4064940419994,space,0.4962385830003768,None,3113.4078615830003,3113.815657458667,3114.122401041999,3114.1039905830003,3114.106276332999,3114.122401041999,3114.122401041999,3114.122401041999,3118.5523181669996,113,1,[4.429499624999153],[4.429505041000084],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
