pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,78,78,16,,,,,z,1,0.705256958026439,None,,,,,16,78,78,3,473.6890465419274,,,,,,,,,,,,,,,,473.67998595885,473.6890465419274,474.67846358404495,474.67846358404495,474.67846358404495,474.67846358404495,474.68623554194346,475.67817704193294,475.67817704193294,476.3875382919796,z,1,0.705256958026439,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,79,79,19,,,,,c,1,2.318010291084647,None,,,,,19,79,79,2,476.3974609170109,,,,,,,,,,,,,,,,476.38811724982224,476.3974609170109,477.3872679998167,477.3872679998167,477.3872679998167,477.3872679998167,477.3951055838261,478.3870967088733,478.3870967088733,480.71315358392894,c,1,2.318010291084647,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,80,80,20,,,,,c,1,0.7382540421094745,None,,,,,20,80,80,2,480.7227432089858,,,,,,,,,,,,,,,,480.71370112500153,480.7227432089858,481.7112277918495,481.7112277918495,481.7112277918495,481.7112277918495,481.71902387496084,482.7118805840146,482.7118805840146,483.45390362502076,c,1,0.7382540421094745,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,81,81,17,,,,,z,1,0.8562997500412166,None,,,,,17,81,81,3,483.4786382918246,,,,,,,,,,,,,,,,483.4544542499352,483.4786382918246,484.45380949997343,484.45380949997343,484.45380949997343,484.45380949997343,484.46963916695677,485.45286199986003,485.45286199986003,486.3129657919053,z,1,0.8562997500412166,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,82,82,18,,,,,z,1,0.597943790955469,None,,,,,18,82,82,3,486.3232230839785,,,,,,,,,,,,,,,,486.3134917919524,486.3232230839785,487.3041818749625,487.3041818749625,487.3041818749625,487.3041818749625,487.3198191670235,488.30326241697185,488.30326241697185,488.90425829193555,z,1,0.597943790955469,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,83,83,21,,,,,c,1,0.8594843749888241,None,,,,,21,83,83,2,488.92929608398117,,,,,,,,,,,,,,,,488.904808124993,488.92929608398117,489.9045172499027,489.9045172499027,489.9045172499027,489.9045172499027,489.92027699993923,490.9027062088717,490.9027062088717,491.7734261669684,c,1,0.8594843749888241,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,84,84,20,,,,,v,1,1.6165459579788148,None,,,,,20,84,84,1,491.78036979190074,,,,,,,,,,,,,,,,491.7738572920207,491.78036979190074,492.770938541973,492.770938541973,492.770938541973,492.770938541973,492.77868316695094,493.7706151669845,493.7706151669845,495.3967968339566,v,1,1.6165459579788148,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,85,85,22,,,,,c,1,0.7809581670444459,None,,,,,22,85,85,2,495.40631133387797,,,,,,,,,,,,,,,,495.3973083340097,495.40631133387797,496.3872907918412,496.3872907918412,496.3872907918412,496.3872907918412,496.4009216669947,497.3954002498649,497.3954002498649,498.1804698340129,c,1,0.7809581670444459,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,86,86,19,,,,,z,1,2.0413843339774758,None,,,,,19,86,86,3,498.1907539998647,,,,,,,,,,,,,,,,498.1810852920171,498.1907539998647,499.17892049998045,499.17892049998045,499.17892049998045,499.17892049998045,499.1865742090158,500.17892362503335,500.17892362503335,502.2315855838824,z,1,2.0413843339774758,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,87,87,23,,,,,c,1,0.8455867499578744,None,,,,,23,87,87,2,502.23796799988486,,,,,,,,,,,,,,,,502.23202999983914,502.23796799988486,503.2291664588265,503.2291664588265,503.2291664588265,503.2291664588265,503.2365230419673,504.22892083390616,504.22892083390616,505.0809450838715,c,1,0.8455867499578744,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,88,88,21,,,,,v,1,0.8624524578917772,None,,,,,21,88,88,1,505.09121079184115,,,,,,,,,,,,,,,,505.08156166691333,505.09121079184115,506.0790637920145,506.0790637920145,506.0790637920145,506.0790637920145,506.0867217089981,507.0790372090414,507.0790372090414,507.9470126249362,v,1,0.8624524578917772,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,89,89,20,,,,,z,1,1.0652941670268774,None,,,,,20,89,89,3,507.95672404184006,,,,,,,,,,,,,,,,507.9475616249256,507.95672404184006,508.9380893749185,508.9380893749185,508.9380893749185,508.9380893749185,508.95338904182427,509.94614891684614,509.94614891684614,511.0139659999404,z,1,1.0652941670268774,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,90,90,24,,,,,c,1,2.29116495908238,None,,,,,24,90,90,2,511.023715791991,,,,,,,,,,,,,,,,511.0144995418377,511.023715791991,512.0126741249114,512.0126741249114,512.0126741249114,512.0126741249114,512.0203045839444,513.0127611248754,513.0127611248754,515.3140161668416,c,1,2.29116495908238,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,91,91,22,,,,,v,1,0.6593883750028908,None,,,,,22,91,91,1,515.3234665000346,,,,,,,,,,,,,,,,515.3145786668174,515.3234665000346,516.3125553338323,516.3125553338323,516.3125553338323,516.3125553338323,516.3202905838843,517.3126002498902,517.3126002498902,517.9807569999248,v,1,0.6593883750028908,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,92,92,23,,,,,v,1,0.6315624590497464,None,,,,,23,92,92,1,517.9904304998927,,,,,,,,,,,,,,,,517.9812781249639,517.9904304998927,518.97931908397,518.97931908397,518.97931908397,518.97931908397,518.9870566248428,519.979393666843,519.979393666843,520.6138979999814,v,1,0.6315624590497464,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,93,93,21,,,,,z,1,2.8300160409417003,None,,,,,21,93,93,3,520.6237994998228,,,,,,,,,,,,,,,,520.6144207918551,520.6237994998228,521.6050817919895,521.6050817919895,521.6050817919895,521.6050817919895,521.6206717088353,522.6128720419947,522.6128720419947,525.4481752498541,z,1,2.8300160409417003,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,94,94,22,,,,,z,1,1.1066868340130895,None,,,,,22,94,94,3,525.4582654999103,,,,,,,,,,,,,,,,525.4489369590301,525.4582654999103,526.4462267088238,526.4462267088238,526.4462267088238,526.4462267088238,526.4535215839278,527.4462056669872,527.4462056669872,528.5561401669402,z,1,1.1066868340130895,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,95,95,24,,,,,v,1,0.8132435830775648,None,,,,,24,95,95,1,528.5665563750081,,,,,,,,,,,,,,,,528.5566966668703,528.5665563750081,529.5557717089541,529.5557717089541,529.5557717089541,529.5557717089541,529.5635597920045,530.5547896670178,530.5547896670178,531.3712782920338,v,1,0.8132435830775648,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,96,96,23,,,,,x,1,2.4504097499884665,None,,,,,23,96,96,0,531.3807348338887,,,,,,,,,,,,,,,,531.3717765419278,531.3807348338887,532.3712768340483,532.3712768340483,532.3712768340483,532.3712768340483,532.3712768340483,533.3631894998252,533.3631894998252,535.8214624170214,x,1,2.4504097499884665,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,97,97,24,,,,,x,1,1.1365715418942273,None,,,,,24,97,97,0,535.8319873749278,,,,,,,,,,,,,,,,535.8220152498689,535.8319873749278,536.8224453339353,536.8224453339353,536.8224453339353,536.8224453339353,536.8303743749857,537.8211851669475,537.8211851669475,538.9647954169195,x,1,1.1365715418942273,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,98,98,23,,,,,z,1,0.7243664579000324,None,,,,,23,98,98,3,538.975032791961,,,,,,,,,,,,,,,,538.9653345418628,538.975032791961,539.9632475839462,539.9632475839462,539.9632475839462,539.9632475839462,539.9709464588668,540.9632679589558,540.9632679589558,541.6890083749313,z,1,0.7243664579000324,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,99,99,24,,,,,z,1,0.8396958748344332,None,,,,,24,99,99,3,541.6998803338502,,,,,,,,,,,,,,,,541.6895737089217,541.6998803338502,542.6893002088182,542.6893002088182,542.6893002088182,542.6893002088182,542.6975311250426,543.6889584588353,543.6889584588353,544.5322419169825,z,1,0.8396958748344332,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
